# Patoshi-pattern coinbase outputs + a small supplement.
# Source:     https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
# Curators:   Sergio Demian Lerner (pattern), Jameson Lopp (dataset).
# Fetched:    2026-04-29
# Range:      blocks 3-49973
# Rows in:    21953 (p2pk=21953, p2pkh=0, skipped=0)
# Supplement: 1 address(es) appended (e.g. genesis, outside Lerner's pattern but universally attributed to Satoshi)
# Unique:     21954 addresses
# Total:      1097702.49000000 BTC
address,balance_btc
12CME8mYDdBXjEK6NtByF9YmiKedgqFZAf,50.00000000
12CSG5c6CXQYHZp5VL2UqdRKQiJ3X8KEhQ,50.00000000
12CSmW8FANNAaCG85ABnfRpfFpwBwmK7qP,50.00000000
12CT8K2D8tv1wRc67uBrBQJLnsiuvUgx6S,50.00000000
12CTHhyJtr49LgoUShbWgebLBviLAFj6nj,50.00000000
12CXXcymvq5G2g5suqHwkEQ9d856BE2hjm,50.00000000
12CbDsSLXTDSwYiP13JZXvtfAbheLFmQ4T,50.00000000
12CdfVcW7t3vHsp5d3hWer9RSFCg8VbvSH,50.00000000
12CfT9uvJxXREGd7UDZyb1LU2LEE1Vdjjn,50.00000000
12Ciden5hcAeBfKhB8jzUZX6yCeaRHhySv,50.00000000
12Cj8kSJ9ULFjjwwJpAW9wkUQE9LU4qTzc,50.00000000
12Cko1REP3396wdgW2nbiEcn8SVVoUwTyd,50.00000000
12CnxFWVZq59tbsgoSn6TJWArWLoiJDRNk,50.00000000
12Csc55LHja6ju44mC86QxYtX3fHXh6tPs,50.00000000
12Cz1Tby3X4uswwfVTS8y76b6FnvKNmmvV,50.00000000
12D3gVocufHMdTptL3C5E7gxEcUJpzozYq,50.00000000
12D3zKHG7FikVpPFqnvrtJLrNhHstwd9pe,50.00000000
12D8W9T4Wxtouwg7ZrG56LSu6kbL2eVFXt,50.00000000
12DDwhkxdmk9xthcfF2DBUwDQ7yW4j9bpk,50.00000000
12DEw7FEQzWC3n91aSJoeUbftgu4hQtggn,50.00000000
12DG3zayYhSnpRiXFB6Qee7GU3WAJnpqge,50.00000000
12DMnw57eBFL13iJz8m4Dq2123vSBz7RmE,50.00000000
